scenario_id,category,model,success,collision,timeout,initial_distance_to_goal,final_distance_to_goal,episode_steps,episode_time,path_length,minimum_clearance,mean_linear_velocity,mean_angular_velocity,mean_absolute_angular_velocity,forward_percentage,reverse_percentage,stationary_percentage,oscillation_events,oscillation_rate,no_turn_event,front_collision,successful_obstacle_avoidance,critical_recovery,angular_velocity_when_clearance_below_0.45m,direct_goal_path_blocked,first_obstacle_detected_step,first_turn_step,clearance_at_first_turn,did_robot_turn_away_from_blocking_wall,did_robot_get_around_wall,final_result
EASY / OPEN_17,EASY / OPEN,Stage-A,True,False,False,2.0174757654019295,1.1912601,110,11.0,2.1666136,0.808754563331604,0.19652723,-0.36048064,0.36567417,0.9818181818181818,0.0,0.01818181818181818,0,0.0,False,False,False,False,0.0,False,-1,-1,-1.0,False,True,Success
EASY / OPEN_18,EASY / OPEN,Stage-A,False,True,False,5.155645087027826,3.7232285,392,39.2,7.7662554,0.30041810870170593,0.18600643,0.05975062,0.26109597,0.6862244897959183,0.012755102040816327,0.3010204081632653,0,0.0,False,False,False,False,0.29269916,False,162,166,0.42460304498672485,True,False,Collision
EASY / OPEN_19,EASY / OPEN,Stage-A,True,False,False,4.511558786930635,1.1492779,294,29.400000000000002,4.9141603,0.36620065569877625,0.082603835,0.011352203,0.16928224,0.6292517006802721,0.336734693877551,0.034013605442176874,0,0.0,False,False,True,False,0.1459768,False,169,-1,-1.0,False,True,Success
EASY / OPEN_20,EASY / OPEN,Stage-A,True,False,False,2.5008195259469628,1.1788567,127,12.700000000000001,2.6781876,0.8701900243759155,0.21068108,-0.2618445,0.35319537,0.9606299212598425,0.0,0.03937007874015748,0,0.0,False,False,False,False,0.0,False,-1,-1,-1.0,False,True,Success
EASY / OPEN_21,EASY / OPEN,Stage-A,False,True,False,7.758050331605054,9.3404665,180,18.0,3.9191155,0.3005031645298004,0.21772881,0.0052679335,0.20190857,0.95,0.0,0.05,0,0.0,True,False,False,False,0.3359016,False,138,149,0.31763553619384766,True,False,Collision
EASY / OPEN_22,EASY / OPEN,Stage-A,True,False,False,2.9355980432331172,1.186454,182,18.2,4.258576,0.5630812644958496,0.23398781,-0.12828492,0.32268578,0.9835164835164835,0.0,0.016483516483516484,0,0.0,False,False,False,False,0.0,False,-1,-1,-1.0,False,True,Success
EASY / OPEN_23,EASY / OPEN,Stage-A,True,False,False,7.36912463429191,1.1966864,291,29.1,7.066179,0.6407270431518555,0.24282402,-0.060033064,0.18967368,0.9965635738831615,0.0,0.003436426116838488,0,0.0,False,False,False,False,0.0,False,-1,-1,-1.0,False,True,Success
EASY / OPEN_24,EASY / OPEN,Stage-A,True,False,False,3.426578210005324,1.1893818,155,15.5,2.5470457,0.4855274558067322,0.16367842,-0.09041153,0.21055433,0.9290322580645162,0.0,0.07096774193548387,0,0.0,False,False,False,False,0.0,False,-1,-1,-1.0,False,True,Success
EASY / OPEN_25,EASY / OPEN,Stage-A,True,False,False,4.979072975355784,1.1498752,210,21.0,4.959879,0.7343044877052307,0.23618478,-0.09066415,0.2334716,0.9666666666666667,0.0,0.03333333333333333,0,0.0,False,False,False,False,0.0,False,-1,-1,-1.0,False,True,Success
EASY / OPEN_26,EASY / OPEN,Stage-A,True,False,False,5.175542505241767,1.1882215,219,21.900000000000002,4.648993,0.725425124168396,0.21228278,-0.105333544,0.22595046,0.9817351598173516,0.0,0.0182648401826484,0,0.0,False,False,False,False,0.0,False,-1,-1,-1.0,False,True,Success
EASY / OPEN_27,EASY / OPEN,Stage-A,False,True,False,3.4972149406202395,2.9798002,215,21.5,5.6115603,0.3004060983657837,0.26100308,0.2024413,0.30146962,1.0,0.0,0.0,0,0.0,False,False,False,False,0.6826045,False,171,171,0.44663143157958984,True,False,Collision
EASY / OPEN_28,EASY / OPEN,Stage-A,True,False,False,7.200161394363652,1.1770146,300,30.0,6.5932713,0.8006824254989624,0.2197758,-0.061482742,0.16828842,0.99,0.0,0.01,0,0.0,False,False,False,False,0.0,False,-1,-1,-1.0,False,True,Success
EASY / OPEN_29,EASY / OPEN,Stage-A,False,True,False,4.241100566466139,3.6886797,164,16.400000000000002,5.0517597,0.30169785022735596,0.30803442,0.060045544,0.15735647,0.9939024390243902,0.0,0.006097560975609756,0,0.0,False,False,False,False,0.17192335,False,139,146,0.3150152266025543,True,False,Collision
EASY / OPEN_30,EASY / OPEN,Stage-A,True,False,False,4.868054604964335,1.1920538,226,22.6,4.5539446,0.6389443278312683,0.20138392,-0.1630055,0.2458234,0.9778761061946902,0.0,0.022123893805309734,0,0.0,False,False,False,False,0.0,False,-1,-1,-1.0,False,True,Success
WALL-BLOCKED_1,WALL-BLOCKED,Stage-A,False,True,False,8.031530507497086,4.399853,345,34.5,8.677667,0.3018830120563507,0.25126544,-0.035044357,0.22478536,0.9768115942028985,0.0,0.02318840579710145,0,0.0,True,False,False,False,0.21725541,True,281,320,0.3018830120563507,True,False,Collision
WALL-BLOCKED_2,WALL-BLOCKED,Stage-A,False,True,False,6.615516411693537,1.2542658,357,35.7,6.0576024,0.30157458782196045,0.13101342,-0.03980534,0.24101768,0.8487394957983193,0.1400560224089636,0.011204481792717087,0,0.0,False,False,False,False,0.38107908,True,143,146,0.4261775016784668,True,False,Collision
WALL-BLOCKED_3,WALL-BLOCKED,Stage-A,False,True,False,7.079107274118698,2.2182589,372,37.2,8.12824,0.3012546896934509,0.18542588,-0.09259294,0.3034332,0.9005376344086021,0.08602150537634409,0.013440860215053764,0,0.0,False,False,False,False,0.36228055,True,303,332,0.34088262915611267,True,False,Collision
WALL-BLOCKED_4,WALL-BLOCKED,Stage-A,True,False,False,6.039485459503695,1.1879083,423,42.300000000000004,8.176502,0.3917901813983917,0.18907608,-0.09294562,0.22368707,0.9621749408983451,0.02364066193853428,0.014184397163120567,0,0.0,False,False,True,False,0.25566927,True,285,285,0.43219637870788574,True,True,Success
WALL-BLOCKED_5,WALL-BLOCKED,Stage-A,False,True,False,6.33154302960143,5.4427543,284,28.400000000000002,7.3333673,0.3005068004131317,0.25819817,-0.021934038,0.27574646,0.9647887323943662,0.0,0.035211267605633804,0,0.0,False,False,False,False,0.47509757,True,240,243,0.3443690538406372,True,False,Collision
WALL-BLOCKED_6,WALL-BLOCKED,Stage-A,True,False,False,4.095278463228152,1.1869057,579,57.900000000000006,9.314227,0.4610159397125244,0.101806216,-0.14711003,0.21246731,0.697754749568221,0.2763385146804836,0.025906735751295335,0,0.0,False,False,False,False,0.0,True,-1,-1,-1.0,False,True,Success
WALL-BLOCKED_7,WALL-BLOCKED,Stage-A,False,False,True,3.8491031903995876,1.2007238,800,80.0,5.941929,0.8677208423614502,-0.07427411,0.00023506557,0.03901363,0.0,1.0,0.0,0,0.0,False,False,False,False,0.0,True,-1,-1,-1.0,False,False,Timeout
WALL-BLOCKED_8,WALL-BLOCKED,Stage-A,True,False,False,6.979211350179971,1.1890593,347,34.7,6.576909,0.3010008931159973,0.18932341,-0.06782669,0.18545148,0.9711815561959655,0.0,0.02881844380403458,0,0.0,False,False,True,True,0.21959764,True,168,171,0.4049326777458191,True,True,Success
WALL-BLOCKED_9,WALL-BLOCKED,Stage-A,False,True,False,6.83274119403462,8.535467,281,28.1,6.0063205,0.3005397319793701,0.2107938,-0.02649938,0.26831037,0.8398576512455516,0.017793594306049824,0.1423487544483986,0,0.0,False,False,False,False,0.29192147,True,196,196,0.4279109835624695,True,False,Collision
WALL-BLOCKED_10,WALL-BLOCKED,Stage-A,True,False,False,3.188467156911748,1.1852695,320,32.0,7.171636,0.30027660727500916,0.22335246,-1.0693586e-05,0.21880245,0.940625,0.0,0.059375,0,0.0,False,False,True,True,0.25081533,True,189,201,0.30194345116615295,True,True,Success
WALL-BLOCKED_11,WALL-BLOCKED,Stage-A,False,False,True,6.50314896268997,10.05052,800,80.0,8.3687935,0.8641996383666992,-0.10460977,-0.002620746,0.039208815,0.0,1.0,0.0,0,0.0,False,False,False,False,0.0,True,-1,-1,-1.0,False,False,Timeout
WALL-BLOCKED_12,WALL-BLOCKED,Stage-A,True,False,False,6.669950496595618,1.1985288,305,30.5,5.9065757,0.3302384614944458,0.19354004,-0.09404759,0.17204544,0.9672131147540983,0.0,0.03278688524590164,0,0.0,False,False,True,True,0.2343223,True,170,179,0.35474684834480286,True,True,Success
WALL-BLOCKED_13,WALL-BLOCKED,Stage-A,True,False,False,6.7838269911256805,1.1866219,298,29.8,7.549321,0.574142575263977,0.2320346,-0.09760275,0.23991255,0.9228187919463087,0.06040268456375839,0.016778523489932886,0,0.0,False,False,False,False,0.0,True,-1,-1,-1.0,False,True,Success
WALL-BLOCKED_14,WALL-BLOCKED,Stage-A,True,False,False,7.059453387241026,1.1631272,518,51.800000000000004,9.4847145,0.3933156728744507,0.14527099,-0.05457151,0.16800594,0.7741312741312741,0.2084942084942085,0.017374517374517374,0,0.0,False,False,True,False,0.13098903,True,332,344,0.4177704453468323,True,True,Success
WALL-BLOCKED_15,WALL-BLOCKED,Stage-A,False,True,False,7.161988319084942,10.221023,284,28.400000000000002,5.722161,0.3000098466873169,0.1924246,0.0005926363,0.2671067,0.7676056338028169,0.045774647887323945,0.18661971830985916,0,0.0,False,False,False,False,0.31085846,True,181,185,0.3555104732513428,True,False,Collision
WALL-BLOCKED_16,WALL-BLOCKED,Stage-A,True,False,False,2.934122900182789,1.1790679,354,35.4,7.889501,0.3003481924533844,0.22208555,0.08754928,0.26833934,0.9491525423728814,0.0,0.05084745762711865,0,0.0,False,False,True,True,0.23389986,True,189,191,0.4211406111717224,True,True,Success
WALL-BLOCKED_17,WALL-BLOCKED,Stage-A,False,True,False,5.862310116315263,7.0879984,258,25.8,5.5362234,0.3000640273094177,0.21227273,-0.021649387,0.26720327,0.8565891472868217,0.011627906976744186,0.13178294573643412,0,0.0,False,False,False,False,0.3322168,True,184,185,0.4243568778038025,True,False,Collision
WALL-BLOCKED_18,WALL-BLOCKED,Stage-A,True,False,False,7.514260529966882,1.1886481,375,37.5,7.5004163,0.3023908734321594,0.19942078,-0.03031113,0.18890652,0.9706666666666667,0.0026666666666666666,0.02666666666666667,0,0.0,False,False,True,True,0.22904204,True,169,176,0.3641657829284668,True,True,Success
WALL-BLOCKED_19,WALL-BLOCKED,Stage-A,False,True,False,2.9237472983097392,1.5365227,376,37.6,7.561475,0.30141130089759827,0.19724678,0.16842516,0.34102228,0.8297872340425532,0.013297872340425532,0.15691489361702127,6,0.015957446808510637,False,False,False,False,0.2995216,True,77,77,0.44048362970352173,True,False,Collision
WALL-BLOCKED_20,WALL-BLOCKED,Stage-A,True,False,False,6.314218082365858,1.1648482,437,43.7,9.590811,0.3009003698825836,0.21946941,-0.034245845,0.20449841,0.9816933638443935,0.0,0.018306636155606407,0,0.0,False,False,True,True,0.18938129,True,220,230,0.30552399158477783,True,True,Success
WALL-BLOCKED_21,WALL-BLOCKED,Stage-A,False,True,False,6.956311720920505,12.0,319,31.900000000000002,4.4363666,0.5838040709495544,-0.13907106,-0.020811344,0.093972065,0.0,1.0,0.0,0,0.0,False,False,False,False,0.0,True,-1,-1,-1.0,False,False,Collision
WALL-BLOCKED_22,WALL-BLOCKED,Stage-A,False,True,False,5.645981228988503,1.240314,373,37.300000000000004,6.436741,0.301040381193161,0.16333029,0.14726283,0.31713122,0.7721179624664879,0.03753351206434316,0.1903485254691689,0,0.0,False,False,False,False,0.4219764,True,197,210,0.3030479848384857,True,False,Collision
WALL-BLOCKED_23,WALL-BLOCKED,Stage-A,True,False,False,3.360907938130567,1.1672933,238,23.8,4.340653,0.3003958463668823,0.18238044,-0.028254922,0.21908662,0.9957983193277311,0.0,0.004201680672268907,0,0.0,False,False,True,True,0.17713885,True,62,83,0.35556522011756897,True,True,Success
WALL-BLOCKED_24,WALL-BLOCKED,Stage-A,False,True,False,5.683294785329879,5.370555,352,35.2,6.749696,0.3000808656215668,0.12037832,0.07529459,0.12937711,0.6022727272727273,0.39488636363636365,0.002840909090909091,0,0.0,True,False,False,False,0.21288215,True,309,323,0.3044739365577698,True,False,Collision
WALL-BLOCKED_25,WALL-BLOCKED,Stage-A,True,False,False,3.8925426289368716,1.1976792,476,47.6,8.556965,0.41653645038604736,0.14337854,0.042741247,0.23132508,0.842436974789916,0.1407563025210084,0.01680672268907563,0,0.0,False,False,True,False,0.17248383,True,310,310,0.42421138286590576,True,True,Success
WALL-BLOCKED_26,WALL-BLOCKED,Stage-A,False,True,False,6.493275904419865,5.322742,296,29.6,7.71022,0.30106645822525024,0.2602218,-0.026991673,0.275916,0.9831081081081081,0.0,0.016891891891891893,0,0.0,False,False,False,False,0.50042796,True,251,254,0.35339707136154175,True,False,Collision
WALL-BLOCKED_27,WALL-BLOCKED,Stage-A,True,False,False,6.876797236444674,1.163617,286,28.6,6.7641273,0.903558075428009,0.23645972,-0.09136251,0.19299215,0.9825174825174825,0.0,0.017482517482517484,0,0.0,False,False,False,False,0.0,True,-1,-1,-1.0,False,True,Success
WALL-BLOCKED_28,WALL-BLOCKED,Stage-A,False,False,True,3.906375526996915,6.1651716,800,80.0,13.609346,0.3002122938632965,0.03881286,0.13111462,0.1896919,0.35625,0.59375,0.05,8,0.01,False,False,False,False,0.2822111,True,382,382,0.4372452199459076,True,False,Timeout
WALL-BLOCKED_29,WALL-BLOCKED,Stage-A,True,False,False,6.6441648901500265,1.1922407,397,39.7,9.161231,0.45995795726776123,0.23075622,-0.011681044,0.21343839,0.9924433249370277,0.0,0.007556675062972292,0,0.0,False,False,False,False,0.0,True,-1,-1,-1.0,False,True,Success
WALL-BLOCKED_30,WALL-BLOCKED,Stage-A,True,False,False,3.9688091620432733,1.1439412,575,57.5,8.910813,0.3954746127128601,8.432891e-05,-0.14595488,0.16237253,0.4121739130434783,0.5808695652173913,0.006956521739130435,0,0.0,False,False,True,False,0.9489595,True,540,540,0.4286097288131714,True,True,Success
COMPLEX OBSTACLE_1,COMPLEX OBSTACLE,Stage-A,False,True,False,7.469207007360053,1.2110084,284,28.400000000000002,6.0710583,0.3003898561000824,0.20991428,0.009403401,0.23488012,0.8697183098591549,0.007042253521126761,0.12323943661971831,0,0.0,False,False,False,False,0.2635337,True,210,220,0.3073771297931671,True,False,Collision
COMPLEX OBSTACLE_2,COMPLEX OBSTACLE,Stage-A,False,True,False,7.2804115316667275,2.8895757,336,33.6,8.57161,0.30273503065109253,0.25484592,-0.031549916,0.23814452,0.9761904761904762,0.0,0.023809523809523808,0,0.0,True,False,False,False,0.26910856,True,174,175,0.4354967474937439,True,False,Collision
COMPLEX OBSTACLE_3,COMPLEX OBSTACLE,Stage-A,True,False,False,5.142704932113206,1.2058764,309,30.900000000000002,5.808181,0.30036279559135437,0.18772261,-0.25797963,0.40904346,0.970873786407767,0.0,0.02912621359223301,0,0.0,False,False,True,True,0.5585322,True,43,44,0.42262113094329834,True,True,Success
COMPLEX OBSTACLE_4,COMPLEX OBSTACLE,Stage-A,False,True,False,7.193320387186638,3.667737,327,32.7,5.9219117,0.300886869430542,0.17395388,0.06768298,0.25049496,0.7889908256880734,0.024464831804281346,0.18654434250764526,0,0.0,False,False,False,False,0.3710995,True,236,245,0.3208320140838623,True,False,Collision
COMPLEX OBSTACLE_5,COMPLEX OBSTACLE,Stage-A,True,False,False,6.802798748996336,1.1886797,340,34.0,7.218032,0.3006191551685333,0.21159469,-0.18059282,0.27642888,0.9735294117647059,0.0,0.026470588235294117,0,0.0,False,False,True,True,0.3889843,True,195,195,0.43858450651168823,True,True,Success
COMPLEX OBSTACLE_6,COMPLEX OBSTACLE,Stage-A,False,True,False,6.571595773509212,2.8082976,486,48.6,9.079529,0.30010613799095154,0.16482428,-0.19688527,0.3388125,0.8765432098765432,0.06584362139917696,0.05761316872427984,0,0.0,False,False,False,False,0.5480771,True,334,364,0.3375319242477417,True,False,Collision
COMPLEX OBSTACLE_7,COMPLEX OBSTACLE,Stage-A,True,False,False,3.9393741757938088,1.1565922,204,20.400000000000002,4.940707,0.5297470092773438,0.24163775,-0.004638364,0.21067291,0.9803921568627451,0.0,0.0196078431372549,0,0.0,False,False,False,False,0.0,True,-1,-1,-1.0,False,True,Success
COMPLEX OBSTACLE_8,COMPLEX OBSTACLE,Stage-A,False,True,False,3.8502317259254264,3.9240422,282,28.200000000000003,6.7422295,0.30132371187210083,0.22763465,0.17434804,0.22954275,0.8936170212765957,0.05319148936170213,0.05319148936170213,0,0.0,False,False,False,False,0.42739373,True,220,220,0.43910902738571167,True,False,Collision
COMPLEX OBSTACLE_9,COMPLEX OBSTACLE,Stage-A,False,True,False,7.469942469316514,1.2237076,365,36.5,6.0851836,0.3000943064689636,0.12151026,-0.027354501,0.23903371,0.7972602739726027,0.18356164383561643,0.019178082191780823,0,0.0,False,False,False,False,0.42877853,True,156,318,0.3194938600063324,True,False,Collision
COMPLEX OBSTACLE_10,COMPLEX OBSTACLE,Stage-A,True,False,False,4.2328235428270355,1.1812553,244,24.400000000000002,5.474851,0.3000091314315796,0.2240533,-0.064009584,0.26656353,0.9877049180327869,0.0,0.012295081967213115,0,0.0,False,False,True,True,0.3900051,True,16,21,0.3401448726654053,True,True,Success
COMPLEX OBSTACLE_11,COMPLEX OBSTACLE,Stage-A,False,True,False,8.013067729532299,3.0264525,326,32.6,8.721528,0.3006904423236847,0.2675319,0.055296015,0.12809326,1.0,0.0,0.0,0,0.0,True,False,False,False,0.081890196,True,277,-1,-1.0,False,False,Collision
COMPLEX OBSTACLE_12,COMPLEX OBSTACLE,Stage-A,False,True,False,9.012454867061201,1.2408412,252,25.200000000000003,4.3704963,0.30139899253845215,0.17296685,-0.10494742,0.22576287,0.9642857142857143,0.0,0.03571428571428571,0,0.0,False,False,False,False,0.31467938,True,165,166,0.430830717086792,True,False,Collision
COMPLEX OBSTACLE_13,COMPLEX OBSTACLE,Stage-A,False,True,False,7.032752663057466,5.617393,247,24.700000000000003,6.1435266,0.3000609278678894,0.24872583,-0.16729915,0.2461635,0.9959514170040485,0.0,0.004048582995951417,0,0.0,False,False,False,False,0.39214158,True,135,148,0.4311665892601013,True,False,Collision
COMPLEX OBSTACLE_14,COMPLEX OBSTACLE,Stage-A,True,False,False,6.475680828573462,1.2002723,391,39.1,7.8993807,0.30669787526130676,0.20203017,-0.075417235,0.23993981,0.9820971867007673,0.0,0.017902813299232736,0,0.0,False,False,True,True,0.13858056,True,210,210,0.4420499801635742,True,True,Success
COMPLEX OBSTACLE_15,COMPLEX OBSTACLE,Stage-A,False,True,False,7.132713949769165,5.315754,475,47.5,8.378606,0.3000936806201935,0.053017687,-0.04890682,0.17463326,0.5368421052631579,0.4,0.06315789473684211,0,0.0,True,False,False,False,0.26108393,True,385,426,0.325099915266037,True,False,Collision
COMPLEX OBSTACLE_16,COMPLEX OBSTACLE,Stage-A,False,False,True,6.392603904267082,1.2358174,800,80.0,6.3556676,0.918239414691925,-0.07944586,-0.077016614,0.0843569,0.0,0.98375,0.01625,0,0.0,False,False,False,False,0.0,True,-1,-1,-1.0,False,False,Timeout
COMPLEX OBSTACLE_17,COMPLEX OBSTACLE,Stage-A,False,False,True,7.366521338410173,12.0,800,80.0,10.473332,0.818871021270752,-0.07009492,-0.007199754,0.14713669,0.125,0.8225,0.0525,0,0.0,False,False,False,False,0.0,True,-1,-1,-1.0,False,False,Timeout
COMPLEX OBSTACLE_18,COMPLEX OBSTACLE,Stage-A,False,True,False,6.456127640736206,1.2082511,285,28.5,5.839014,0.30029433965682983,0.20478097,0.08672875,0.31396016,0.8315789473684211,0.0,0.16842105263157894,0,0.0,False,False,False,False,0.48760363,True,219,226,0.31057897210121155,True,False,Collision
COMPLEX OBSTACLE_19,COMPLEX OBSTACLE,Stage-A,False,True,False,8.190315604424296,12.0,310,31.0,4.27392,0.5833836793899536,-0.13786842,-0.021057455,0.09907155,0.0,1.0,0.0,0,0.0,False,False,False,False,0.0,True,-1,-1,-1.0,False,False,Collision
COMPLEX OBSTACLE_20,COMPLEX OBSTACLE,Stage-A,False,True,False,8.49199131060584,1.2069087,368,36.800000000000004,5.3668976,0.3006446957588196,0.14338803,-0.22083724,0.30867845,0.8233695652173914,0.0,0.1766304347826087,0,0.0,False,False,False,False,0.42196566,True,166,168,0.39089518785476685,True,False,Collision
COMPLEX OBSTACLE_21,COMPLEX OBSTACLE,Stage-A,False,True,False,5.042751077707575,1.2047825,325,32.5,5.9953833,0.3013591766357422,0.16603698,-0.17165709,0.29936236,0.9015384615384615,0.07384615384615385,0.024615384615384615,0,0.0,False,False,False,False,0.47112888,True,274,282,0.30765166878700256,True,False,Collision
COMPLEX OBSTACLE_22,COMPLEX OBSTACLE,Stage-A,False,False,True,7.517688526993542,9.344985,800,80.0,5.9567003,0.30006587505340576,0.052775804,0.13833916,0.22666427,0.22875,0.0,0.77125,0,0.0,False,False,False,False,0.2168457,True,150,179,0.3016357719898224,True,False,Timeout
COMPLEX OBSTACLE_23,COMPLEX OBSTACLE,Stage-A,False,True,False,7.076402936488265,1.2375277,255,25.5,4.4577794,0.30011096596717834,0.17481488,-0.08582793,0.2172554,0.9686274509803922,0.0,0.03137254901960784,0,0.0,False,False,False,False,0.29887852,True,161,162,0.4214518070220947,True,False,Collision
COMPLEX OBSTACLE_24,COMPLEX OBSTACLE,Stage-A,False,False,True,3.7300005207405342,7.0260277,800,80.0,8.3673315,0.7939759492874146,-0.0833426,-0.008768325,0.09186735,0.0775,0.785,0.1375,0,0.0,False,False,False,False,0.0,True,-1,-1,-1.0,False,False,Timeout
COMPLEX OBSTACLE_25,COMPLEX OBSTACLE,Stage-A,True,False,False,9.165809680820194,1.1880876,437,43.7,8.196132,0.3416440188884735,0.18723693,-0.05888758,0.16268018,0.965675057208238,0.0,0.034324942791762014,0,0.0,False,False,True,True,0.24960081,True,168,177,0.35688918828964233,True,True,Success
COMPLEX OBSTACLE_26,COMPLEX OBSTACLE,Stage-A,False,False,True,5.714905632926805,3.8333445,800,80.0,14.569859,0.30001550912857056,0.06901753,0.05839,0.13885617,0.45875,0.46375,0.0775,0,0.0,False,False,False,False,0.27507827,True,587,593,0.3330313265323639,True,False,Timeout
COMPLEX OBSTACLE_27,COMPLEX OBSTACLE,Stage-A,True,False,False,7.340380764896453,1.1715174,384,38.400000000000006,7.971583,0.30213627219200134,0.20751368,-0.06345836,0.19677727,0.9609375,0.0,0.0390625,0,0.0,False,False,True,True,0.2457313,True,199,206,0.38825172185897827,True,True,Success
COMPLEX OBSTACLE_28,COMPLEX OBSTACLE,Stage-A,True,False,False,6.168810446289273,1.1769723,323,32.300000000000004,7.686275,0.3036372661590576,0.23796538,0.068735614,0.23795584,0.9969040247678018,0.0,0.0030959752321981426,0,0.0,False,False,True,True,0.17366825,True,139,163,0.41739338636398315,True,True,Success
COMPLEX OBSTACLE_29,COMPLEX OBSTACLE,Stage-A,True,False,False,5.348364123222155,1.2094237,427,42.7,7.7969313,0.30025628209114075,0.144692,0.07082451,0.20579351,0.8454332552693209,0.1405152224824356,0.01405152224824356,0,0.0,False,False,True,True,0.22917268,True,135,165,0.30964764952659607,True,True,Success
COMPLEX OBSTACLE_30,COMPLEX OBSTACLE,Stage-A,False,False,True,3.9536941623341995,9.829071,800,80.0,5.183626,0.7973443269729614,-0.06478941,-0.00070790865,0.0022753007,0.0,0.9925,0.0075,0,0.0,False,False,False,False,0.0,True,-1,-1,-1.0,False,False,Timeout
TOP_LEFT_1,TOP_LEFT,Stage-A,False,True,False,8.087984826760298,1.2017561,383,38.300000000000004,6.0404453,0.3000507354736328,0.112162694,-0.06864938,0.23338094,0.7571801566579635,0.19321148825065274,0.04960835509138381,0,0.0,False,False,False,False,0.43639413,True,171,318,0.30228665471076965,True,False,Collision
TOP_LEFT_2,TOP_LEFT,Stage-A,False,True,False,4.911520644563392,1.2137909,328,32.800000000000004,6.24761,0.3019854426383972,0.19047597,-0.1640007,0.27830786,0.9969512195121951,0.0,0.003048780487804878,0,0.0,False,False,False,False,0.45554265,True,280,289,0.30390051007270813,True,False,Collision
TOP_LEFT_3,TOP_LEFT,Stage-A,False,True,False,5.347241529139723,4.726069,453,45.300000000000004,7.5435815,0.30168789625167847,0.025297169,-0.09670378,0.154457,0.5121412803532008,0.4878587196467991,0.0,0,0.0,True,False,False,False,0.21833256,True,406,413,0.31076478958129883,True,False,Collision
TOP_LEFT_4,TOP_LEFT,Stage-A,False,True,False,7.65773134703719,1.2358888,287,28.700000000000003,5.185627,0.3017066419124603,0.18068385,-0.060213167,0.21969894,0.9930313588850174,0.0,0.006968641114982578,0,0.0,False,False,False,False,0.32604247,True,80,88,0.363904744386673,True,False,Collision
TOP_LEFT_5,TOP_LEFT,Stage-A,False,True,False,6.238253145957749,7.0685997,428,42.800000000000004,7.4992123,0.30081841349601746,0.027395949,-0.09508187,0.17838898,0.48598130841121495,0.5116822429906542,0.002336448598130841,0,0.0,False,False,False,False,0.20586018,True,284,387,0.36195313930511475,True,False,Collision
TOP_LEFT_6,TOP_LEFT,Stage-A,True,False,False,4.95194829050726,1.1865137,384,38.400000000000006,6.9862604,0.35687342286109924,0.16146654,-0.11388453,0.26560178,0.8958333333333334,0.078125,0.026041666666666668,0,0.0,False,False,True,False,0.26930097,True,299,299,0.4403438866138458,True,True,Success
TOP_LEFT_7,TOP_LEFT,Stage-A,False,True,False,7.964748214816738,12.0,346,34.6,4.4820576,0.6964755058288574,-0.12953922,-0.042719983,0.08116869,0.0,1.0,0.0,0,0.0,False,False,False,False,0.0,True,-1,-1,-1.0,False,False,Collision
TOP_LEFT_8,TOP_LEFT,Stage-A,True,False,False,5.180895151469221,1.1700208,396,39.6,7.638081,0.3040618598461151,0.18139751,-0.07457522,0.23889345,0.9368686868686869,0.050505050505050504,0.012626262626262626,0,0.0,False,False,True,True,0.26059657,True,278,281,0.37393492460250854,True,True,Success
TOP_LEFT_9,TOP_LEFT,Stage-A,True,False,False,3.420116531966094,1.1975437,408,40.800000000000004,6.826538,0.3997167944908142,0.011691874,-0.13033123,0.14913614,0.4632352941176471,0.5367647058823529,0.0,0,0.0,False,False,True,False,0.07915647,True,308,312,0.4180194139480591,True,True,Success
TOP_LEFT_10,TOP_LEFT,Stage-A,True,False,False,5.948869084391419,1.1767077,408,40.800000000000004,7.961705,0.38427698612213135,0.19511902,-0.091541834,0.22652538,0.9901960784313726,0.0,0.00980392156862745,0,0.0,False,False,True,False,0.20039362,True,270,270,0.43975716829299927,True,True,Success
TOP_RIGHT_1,TOP_RIGHT,Stage-A,False,True,False,5.657276802021057,9.5679655,165,16.5,4.271493,0.301903635263443,0.25849512,0.113171354,0.17601952,0.8424242424242424,0.0,0.15757575757575756,0,0.0,False,False,False,False,0.29951188,True,124,124,0.43560296297073364,True,False,Collision
TOP_RIGHT_2,TOP_RIGHT,Stage-A,True,False,False,5.477881239163152,1.1920735,315,31.5,6.790933,0.3407176733016968,0.21558519,-0.07592907,0.24992552,0.9841269841269841,0.0,0.015873015873015872,0,0.0,False,False,True,True,0.12997034,True,211,228,0.3700141906738281,True,True,Success
TOP_RIGHT_3,TOP_RIGHT,Stage-A,True,False,False,7.6698277954531004,1.1783993,298,29.8,8.115696,0.7171562910079956,0.27233914,0.034440845,0.14167304,1.0,0.0,0.0,0,0.0,False,False,False,False,0.0,True,-1,-1,-1.0,False,True,Success
TOP_RIGHT_4,TOP_RIGHT,Stage-A,True,False,False,5.1585589952252855,1.1880817,285,28.5,6.5206122,0.3951428532600403,0.22836085,-0.059268966,0.22210318,0.9543859649122807,0.0,0.0456140350877193,0,0.0,False,False,True,False,0.09790118,True,214,-1,-1.0,False,True,Success
